id,label
./datasets/CUB_200_2011/CUB_200_2011/images/173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0126_168445.jpg,172
./datasets/CUB_200_2011/CUB_200_2011/images/014.Indigo_Bunting/Indigo_Bunting_0060_14495.jpg,13
./datasets/CUB_200_2011/CUB_200_2011/images/090.Red_breasted_Merganser/Red_Breasted_Merganser_0082_79214.jpg,89
./datasets/CUB_200_2011/CUB_200_2011/images/173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0001_167660.jpg,172
./datasets/CUB_200_2011/CUB_200_2011/images/069.Rufous_Hummingbird/Rufous_Hummingbird_0113_59444.jpg,68
./datasets/CUB_200_2011/CUB_200_2011/images/079.Belted_Kingfisher/Belted_Kingfisher_0041_70595.jpg,78
./datasets/CUB_200_2011/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0070_794758.jpg,152
./datasets/CUB_200_2011/CUB_200_2011/images/083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0120_73439.jpg,82
./datasets/CUB_200_2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0051_796103.jpg,0
./datasets/CUB_200_2011/CUB_200_2011/images/159.Black_and_white_Warbler/Black_And_White_Warbler_0057_160037.jpg,158
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0117_10215.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/167.Hooded_Warbler/Hooded_Warbler_0121_164639.jpg,166
./datasets/CUB_200_2011/CUB_200_2011/images/081.Pied_Kingfisher/Pied_Kingfisher_0032_71792.jpg,80
./datasets/CUB_200_2011/CUB_200_2011/images/098.Scott_Oriole/Scott_Oriole_0018_795840.jpg,97
./datasets/CUB_200_2011/CUB_200_2011/images/028.Brown_Creeper/Brown_Creeper_0047_24984.jpg,27
./datasets/CUB_200_2011/CUB_200_2011/images/183.Northern_Waterthrush/Northern_Waterthrush_0079_177008.jpg,182
./datasets/CUB_200_2011/CUB_200_2011/images/119.Field_Sparrow/Field_Sparrow_0127_114087.jpg,118
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0036_37978.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull/Herring_Gull_0039_46420.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/119.Field_Sparrow/Field_Sparrow_0042_113815.jpg,118
./datasets/CUB_200_2011/CUB_200_2011/images/074.Florida_Jay/Florida_Jay_0099_64735.jpg,73
./datasets/CUB_200_2011/CUB_200_2011/images/159.Black_and_white_Warbler/Black_And_White_Warbler_0021_160686.jpg,158
./datasets/CUB_200_2011/CUB_200_2011/images/067.Anna_Hummingbird/Anna_Hummingbird_0101_56459.jpg,66
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0120_37378.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/188.Pileated_Woodpecker/Pileated_Woodpecker_0015_180072.jpg,187
./datasets/CUB_200_2011/CUB_200_2011/images/028.Brown_Creeper/Brown_Creeper_0029_24912.jpg,27
./datasets/CUB_200_2011/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0066_797298.jpg,33
./datasets/CUB_200_2011/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0032_21551.jpg,18
./datasets/CUB_200_2011/CUB_200_2011/images/190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0037_794733.jpg,189
./datasets/CUB_200_2011/CUB_200_2011/images/090.Red_breasted_Merganser/Red_Breasted_Merganser_0030_79411.jpg,89
./datasets/CUB_200_2011/CUB_200_2011/images/134.Cape_Glossy_Starling/Cape_Glossy_Starling_0042_129385.jpg,133
./datasets/CUB_200_2011/CUB_200_2011/images/146.Forsters_Tern/Forsters_Tern_0065_152206.jpg,145
./datasets/CUB_200_2011/CUB_200_2011/images/059.California_Gull/California_Gull_0027_41083.jpg,58
./datasets/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0100_735.jpg,1
./datasets/CUB_200_2011/CUB_200_2011/images/167.Hooded_Warbler/Hooded_Warbler_0124_164923.jpg,166
./datasets/CUB_200_2011/CUB_200_2011/images/159.Black_and_white_Warbler/Black_And_White_Warbler_0083_160237.jpg,158
./datasets/CUB_200_2011/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0060_42293.jpg,41
./datasets/CUB_200_2011/CUB_200_2011/images/074.Florida_Jay/Florida_Jay_0063_64781.jpg,73
./datasets/CUB_200_2011/CUB_200_2011/images/101.White_Pelican/White_Pelican_0039_97363.jpg,100
./datasets/CUB_200_2011/CUB_200_2011/images/065.Slaty_backed_Gull/Slaty_Backed_Gull_0058_796024.jpg,64
./datasets/CUB_200_2011/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0031_797446.jpg,150
./datasets/CUB_200_2011/CUB_200_2011/images/116.Chipping_Sparrow/Chipping_Sparrow_0030_109741.jpg,115
./datasets/CUB_200_2011/CUB_200_2011/images/095.Baltimore_Oriole/Baltimore_Oriole_0052_89553.jpg,94
./datasets/CUB_200_2011/CUB_200_2011/images/147.Least_Tern/Least_Tern_0096_153868.jpg,146
./datasets/CUB_200_2011/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0011_796568.jpg,122
./datasets/CUB_200_2011/CUB_200_2011/images/183.Northern_Waterthrush/Northern_Waterthrush_0051_177120.jpg,182
./datasets/CUB_200_2011/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0030_797509.jpg,7
./datasets/CUB_200_2011/CUB_200_2011/images/139.Scarlet_Tanager/Scarlet_Tanager_0053_138940.jpg,138
./datasets/CUB_200_2011/CUB_200_2011/images/091.Mockingbird/Mockingbird_0001_79812.jpg,90
./datasets/CUB_200_2011/CUB_200_2011/images/197.Marsh_Wren/Marsh_Wren_0022_188280.jpg,196
./datasets/CUB_200_2011/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0087_116942.jpg,122
./datasets/CUB_200_2011/CUB_200_2011/images/179.Tennessee_Warbler/Tennessee_Warbler_0043_175003.jpg,178
./datasets/CUB_200_2011/CUB_200_2011/images/082.Ringed_Kingfisher/Ringed_Kingfisher_0044_72976.jpg,81
./datasets/CUB_200_2011/CUB_200_2011/images/118.House_Sparrow/House_Sparrow_0080_111099.jpg,117
./datasets/CUB_200_2011/CUB_200_2011/images/056.Pine_Grosbeak/Pine_Grosbeak_0071_38207.jpg,55
./datasets/CUB_200_2011/CUB_200_2011/images/066.Western_Gull/Western_Gull_0093_54925.jpg,65
./datasets/CUB_200_2011/CUB_200_2011/images/132.White_crowned_Sparrow/White_Crowned_Sparrow_0043_127096.jpg,131
./datasets/CUB_200_2011/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0092_41767.jpg,40
./datasets/CUB_200_2011/CUB_200_2011/images/048.European_Goldfinch/European_Goldfinch_0081_33259.jpg,47
./datasets/CUB_200_2011/CUB_200_2011/images/081.Pied_Kingfisher/Pied_Kingfisher_0025_72469.jpg,80
./datasets/CUB_200_2011/CUB_200_2011/images/080.Green_Kingfisher/Green_Kingfisher_0062_70985.jpg,79
./datasets/CUB_200_2011/CUB_200_2011/images/180.Wilson_Warbler/Wilson_Warbler_0033_175259.jpg,179
./datasets/CUB_200_2011/CUB_200_2011/images/046.Gadwall/Gadwall_0068_30886.jpg,45
./datasets/CUB_200_2011/CUB_200_2011/images/077.Tropical_Kingbird/Tropical_Kingbird_0044_69815.jpg,76
./datasets/CUB_200_2011/CUB_200_2011/images/144.Common_Tern/Common_Tern_0051_150469.jpg,143
./datasets/CUB_200_2011/CUB_200_2011/images/125.Lincoln_Sparrow/Lincoln_Sparrow_0041_117636.jpg,124
./datasets/CUB_200_2011/CUB_200_2011/images/160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0111_161615.jpg,159
./datasets/CUB_200_2011/CUB_200_2011/images/074.Florida_Jay/Florida_Jay_0021_64698.jpg,73
./datasets/CUB_200_2011/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0085_794757.jpg,152
./datasets/CUB_200_2011/CUB_200_2011/images/094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0010_85783.jpg,93
./datasets/CUB_200_2011/CUB_200_2011/images/105.Whip_poor_Will/Whip_Poor_Will_0034_796413.jpg,104
./datasets/CUB_200_2011/CUB_200_2011/images/195.Carolina_Wren/Carolina_Wren_0011_186871.jpg,194
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0037_36469.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/079.Belted_Kingfisher/Belted_Kingfisher_0056_70516.jpg,78
./datasets/CUB_200_2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0076_796365.jpg,2
./datasets/CUB_200_2011/CUB_200_2011/images/123.Henslow_Sparrow/Henslow_Sparrow_0059_796569.jpg,122
./datasets/CUB_200_2011/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0028_155799.jpg,150
./datasets/CUB_200_2011/CUB_200_2011/images/101.White_Pelican/White_Pelican_0053_96236.jpg,100
./datasets/CUB_200_2011/CUB_200_2011/images/039.Least_Flycatcher/Least_Flycatcher_0095_30277.jpg,38
./datasets/CUB_200_2011/CUB_200_2011/images/131.Vesper_Sparrow/Vesper_Sparrow_0049_125806.jpg,130
./datasets/CUB_200_2011/CUB_200_2011/images/118.House_Sparrow/House_Sparrow_0108_112963.jpg,117
./datasets/CUB_200_2011/CUB_200_2011/images/190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0013_794740.jpg,189
./datasets/CUB_200_2011/CUB_200_2011/images/045.Northern_Fulmar/Northern_Fulmar_0079_43599.jpg,44
./datasets/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0050_797012.jpg,111
./datasets/CUB_200_2011/CUB_200_2011/images/200.Common_Yellowthroat/Common_Yellowthroat_0025_190547.jpg,199
./datasets/CUB_200_2011/CUB_200_2011/images/185.Bohemian_Waxwing/Bohemian_Waxwing_0056_796645.jpg,184
./datasets/CUB_200_2011/CUB_200_2011/images/048.European_Goldfinch/European_Goldfinch_0088_794651.jpg,47
./datasets/CUB_200_2011/CUB_200_2011/images/188.Pileated_Woodpecker/Pileated_Woodpecker_0057_180612.jpg,187
./datasets/CUB_200_2011/CUB_200_2011/images/178.Swainson_Warbler/Swainson_Warbler_0011_174680.jpg,177
./datasets/CUB_200_2011/CUB_200_2011/images/063.Ivory_Gull/Ivory_Gull_0004_49019.jpg,62
./datasets/CUB_200_2011/CUB_200_2011/images/052.Pied_billed_Grebe/Pied_Billed_Grebe_0035_35518.jpg,51
./datasets/CUB_200_2011/CUB_200_2011/images/088.Western_Meadowlark/Western_Meadowlark_0109_77990.jpg,87
./datasets/CUB_200_2011/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0043_794792.jpg,152
./datasets/CUB_200_2011/CUB_200_2011/images/137.Cliff_Swallow/Cliff_Swallow_0108_133902.jpg,136
./datasets/CUB_200_2011/CUB_200_2011/images/095.Baltimore_Oriole/Baltimore_Oriole_0021_87089.jpg,94
./datasets/CUB_200_2011/CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0031_66785.jpg,75
./datasets/CUB_200_2011/CUB_200_2011/images/130.Tree_Sparrow/Tree_Sparrow_0022_123496.jpg,129
./datasets/CUB_200_2011/CUB_200_2011/images/200.Common_Yellowthroat/Common_Yellowthroat_0070_190678.jpg,199
./datasets/CUB_200_2011/CUB_200_2011/images/143.Caspian_Tern/Caspian_Tern_0005_145929.jpg,142
./datasets/CUB_200_2011/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0114_6760.jpg,10
./datasets/CUB_200_2011/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0057_794932.jpg,4
./datasets/CUB_200_2011/CUB_200_2011/images/174.Palm_Warbler/Palm_Warbler_0100_168725.jpg,173
./datasets/CUB_200_2011/CUB_200_2011/images/110.Geococcyx/Geococcyx_0050_104506.jpg,109
./datasets/CUB_200_2011/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0028_4709.jpg,9
./datasets/CUB_200_2011/CUB_200_2011/images/090.Red_breasted_Merganser/Red_Breasted_Merganser_0043_79295.jpg,89
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0048_36399.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/155.Warbling_Vireo/Warbling_Vireo_0077_158427.jpg,154
./datasets/CUB_200_2011/CUB_200_2011/images/155.Warbling_Vireo/Warbling_Vireo_0105_158727.jpg,154
./datasets/CUB_200_2011/CUB_200_2011/images/188.Pileated_Woodpecker/Pileated_Woodpecker_0032_180347.jpg,187
./datasets/CUB_200_2011/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0043_26492.jpg,32
./datasets/CUB_200_2011/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0013_42769.jpg,42
./datasets/CUB_200_2011/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0009_2616.jpg,8
./datasets/CUB_200_2011/CUB_200_2011/images/030.Fish_Crow/Fish_Crow_0072_25945.jpg,29
./datasets/CUB_200_2011/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0032_42216.jpg,41
./datasets/CUB_200_2011/CUB_200_2011/images/024.Red_faced_Cormorant/Red_Faced_Cormorant_0063_796284.jpg,23
./datasets/CUB_200_2011/CUB_200_2011/images/030.Fish_Crow/Fish_Crow_0012_25946.jpg,29
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0057_10051.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/170.Mourning_Warbler/Mourning_Warbler_0059_795365.jpg,169
./datasets/CUB_200_2011/CUB_200_2011/images/109.American_Redstart/American_Redstart_0044_103433.jpg,108
./datasets/CUB_200_2011/CUB_200_2011/images/161.Blue_winged_Warbler/Blue_Winged_Warbler_0078_161889.jpg,160
./datasets/CUB_200_2011/CUB_200_2011/images/198.Rock_Wren/Rock_Wren_0114_189283.jpg,197
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0128_9947.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/184.Louisiana_Waterthrush/Louisiana_Waterthrush_0091_795246.jpg,183
./datasets/CUB_200_2011/CUB_200_2011/images/045.Northern_Fulmar/Northern_Fulmar_0014_43895.jpg,44
./datasets/CUB_200_2011/CUB_200_2011/images/200.Common_Yellowthroat/Common_Yellowthroat_0099_190531.jpg,199
./datasets/CUB_200_2011/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0032_22802.jpg,21
./datasets/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0020_797052.jpg,111
./datasets/CUB_200_2011/CUB_200_2011/images/160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0128_161708.jpg,159
./datasets/CUB_200_2011/CUB_200_2011/images/199.Winter_Wren/Winter_Wren_0019_189533.jpg,198
./datasets/CUB_200_2011/CUB_200_2011/images/118.House_Sparrow/House_Sparrow_0106_111564.jpg,117
./datasets/CUB_200_2011/CUB_200_2011/images/163.Cape_May_Warbler/Cape_May_Warbler_0066_163005.jpg,162
./datasets/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0095_180948.jpg,188
./datasets/CUB_200_2011/CUB_200_2011/images/166.Golden_winged_Warbler/Golden_Winged_Warbler_0075_794848.jpg,165
./datasets/CUB_200_2011/CUB_200_2011/images/073.Blue_Jay/Blue_Jay_0052_63148.jpg,72
./datasets/CUB_200_2011/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0026_21845.jpg,19
./datasets/CUB_200_2011/CUB_200_2011/images/029.American_Crow/American_Crow_0104_25086.jpg,28
./datasets/CUB_200_2011/CUB_200_2011/images/192.Downy_Woodpecker/Downy_Woodpecker_0061_184285.jpg,191
./datasets/CUB_200_2011/CUB_200_2011/images/017.Cardinal/Cardinal_0078_17181.jpg,16
./datasets/CUB_200_2011/CUB_200_2011/images/099.Ovenbird/Ovenbird_0009_93395.jpg,98
./datasets/CUB_200_2011/CUB_200_2011/images/140.Summer_Tanager/Summer_Tanager_0034_139781.jpg,139
./datasets/CUB_200_2011/CUB_200_2011/images/196.House_Wren/House_Wren_0088_187243.jpg,195
./datasets/CUB_200_2011/CUB_200_2011/images/127.Savannah_Sparrow/Savannah_Sparrow_0068_119972.jpg,126
./datasets/CUB_200_2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0077_796114.jpg,0
./datasets/CUB_200_2011/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0079_21978.jpg,19
./datasets/CUB_200_2011/CUB_200_2011/images/075.Green_Jay/Green_Jay_0014_65825.jpg,74
./datasets/CUB_200_2011/CUB_200_2011/images/036.Northern_Flicker/Northern_Flicker_0099_28312.jpg,35
./datasets/CUB_200_2011/CUB_200_2011/images/014.Indigo_Bunting/Indigo_Bunting_0033_12777.jpg,13
./datasets/CUB_200_2011/CUB_200_2011/images/180.Wilson_Warbler/Wilson_Warbler_0018_175389.jpg,179
./datasets/CUB_200_2011/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0083_796450.jpg,149
./datasets/CUB_200_2011/CUB_200_2011/images/087.Mallard/Mallard_0089_77068.jpg,86
./datasets/CUB_200_2011/CUB_200_2011/images/121.Grasshopper_Sparrow/Grasshopper_Sparrow_0101_116094.jpg,120
./datasets/CUB_200_2011/CUB_200_2011/images/078.Gray_Kingbird/Gray_Kingbird_0080_70077.jpg,77
./datasets/CUB_200_2011/CUB_200_2011/images/070.Green_Violetear/Green_Violetear_0057_795701.jpg,69
./datasets/CUB_200_2011/CUB_200_2011/images/125.Lincoln_Sparrow/Lincoln_Sparrow_0113_117603.jpg,124
./datasets/CUB_200_2011/CUB_200_2011/images/093.Clark_Nutcracker/Clark_Nutcracker_0017_84777.jpg,92
./datasets/CUB_200_2011/CUB_200_2011/images/044.Frigatebird/Frigatebird_0116_43410.jpg,43
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull/Ring_Billed_Gull_0063_51256.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/093.Clark_Nutcracker/Clark_Nutcracker_0093_84809.jpg,92
./datasets/CUB_200_2011/CUB_200_2011/images/080.Green_Kingfisher/Green_Kingfisher_0035_71133.jpg,79
./datasets/CUB_200_2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0086_796062.jpg,0
./datasets/CUB_200_2011/CUB_200_2011/images/179.Tennessee_Warbler/Tennessee_Warbler_0002_174884.jpg,178
./datasets/CUB_200_2011/CUB_200_2011/images/162.Canada_Warbler/Canada_Warbler_0064_162417.jpg,161
./datasets/CUB_200_2011/CUB_200_2011/images/057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0067_39592.jpg,56
./datasets/CUB_200_2011/CUB_200_2011/images/025.Pelagic_Cormorant/Pelagic_Cormorant_0075_23645.jpg,24
./datasets/CUB_200_2011/CUB_200_2011/images/086.Pacific_Loon/Pacific_Loon_0044_75467.jpg,85
./datasets/CUB_200_2011/CUB_200_2011/images/084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0021_73808.jpg,83
./datasets/CUB_200_2011/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0027_30549.jpg,39
./datasets/CUB_200_2011/CUB_200_2011/images/125.Lincoln_Sparrow/Lincoln_Sparrow_0099_117482.jpg,124
./datasets/CUB_200_2011/CUB_200_2011/images/080.Green_Kingfisher/Green_Kingfisher_0001_71138.jpg,79
./datasets/CUB_200_2011/CUB_200_2011/images/190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0009_182540.jpg,189
./datasets/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0088_180941.jpg,188
./datasets/CUB_200_2011/CUB_200_2011/images/014.Indigo_Bunting/Indigo_Bunting_0036_13716.jpg,13
./datasets/CUB_200_2011/CUB_200_2011/images/059.California_Gull/California_Gull_0117_41292.jpg,58
./datasets/CUB_200_2011/CUB_200_2011/images/046.Gadwall/Gadwall_0039_31013.jpg,45
./datasets/CUB_200_2011/CUB_200_2011/images/109.American_Redstart/American_Redstart_0027_103168.jpg,108
./datasets/CUB_200_2011/CUB_200_2011/images/170.Mourning_Warbler/Mourning_Warbler_0052_166537.jpg,169
./datasets/CUB_200_2011/CUB_200_2011/images/015.Lazuli_Bunting/Lazuli_Bunting_0092_14656.jpg,14
./datasets/CUB_200_2011/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0006_797284.jpg,33
./datasets/CUB_200_2011/CUB_200_2011/images/110.Geococcyx/Geococcyx_0005_104187.jpg,109
./datasets/CUB_200_2011/CUB_200_2011/images/139.Scarlet_Tanager/Scarlet_Tanager_0097_137717.jpg,138
./datasets/CUB_200_2011/CUB_200_2011/images/193.Bewick_Wren/Bewick_Wren_0014_184810.jpg,192
./datasets/CUB_200_2011/CUB_200_2011/images/158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0071_797108.jpg,157
./datasets/CUB_200_2011/CUB_200_2011/images/132.White_crowned_Sparrow/White_Crowned_Sparrow_0031_126457.jpg,131
./datasets/CUB_200_2011/CUB_200_2011/images/062.Herring_Gull/Herring_Gull_0055_47994.jpg,61
./datasets/CUB_200_2011/CUB_200_2011/images/128.Seaside_Sparrow/Seaside_Sparrow_0056_120710.jpg,127
./datasets/CUB_200_2011/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0073_785248.jpg,4
./datasets/CUB_200_2011/CUB_200_2011/images/136.Barn_Swallow/Barn_Swallow_0038_132780.jpg,135
./datasets/CUB_200_2011/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0011_16690.jpg,15
./datasets/CUB_200_2011/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0105_22675.jpg,20
./datasets/CUB_200_2011/CUB_200_2011/images/017.Cardinal/Cardinal_0104_17122.jpg,16
./datasets/CUB_200_2011/CUB_200_2011/images/200.Common_Yellowthroat/Common_Yellowthroat_0029_190403.jpg,199
./datasets/CUB_200_2011/CUB_200_2011/images/044.Frigatebird/Frigatebird_0001_43101.jpg,43
./datasets/CUB_200_2011/CUB_200_2011/images/077.Tropical_Kingbird/Tropical_Kingbird_0007_69361.jpg,76
./datasets/CUB_200_2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0049_796063.jpg,0
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull/Ring_Billed_Gull_0105_51513.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/103.Sayornis/Sayornis_0061_98375.jpg,102
./datasets/CUB_200_2011/CUB_200_2011/images/057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0106_39714.jpg,56
./datasets/CUB_200_2011/CUB_200_2011/images/161.Blue_winged_Warbler/Blue_Winged_Warbler_0009_161880.jpg,160
./datasets/CUB_200_2011/CUB_200_2011/images/024.Red_faced_Cormorant/Red_Faced_Cormorant_0032_796334.jpg,23
./datasets/CUB_200_2011/CUB_200_2011/images/028.Brown_Creeper/Brown_Creeper_0065_24464.jpg,27
./datasets/CUB_200_2011/CUB_200_2011/images/058.Pigeon_Guillemot/Pigeon_Guillemot_0024_39814.jpg,57
./datasets/CUB_200_2011/CUB_200_2011/images/036.Northern_Flicker/Northern_Flicker_0059_28488.jpg,35
./datasets/CUB_200_2011/CUB_200_2011/images/167.Hooded_Warbler/Hooded_Warbler_0043_164864.jpg,166
./datasets/CUB_200_2011/CUB_200_2011/images/122.Harris_Sparrow/Harris_Sparrow_0063_116383.jpg,121
./datasets/CUB_200_2011/CUB_200_2011/images/171.Myrtle_Warbler/Myrtle_Warbler_0068_166892.jpg,170
./datasets/CUB_200_2011/CUB_200_2011/images/188.Pileated_Woodpecker/Pileated_Woodpecker_0059_180177.jpg,187
./datasets/CUB_200_2011/CUB_200_2011/images/125.Lincoln_Sparrow/Lincoln_Sparrow_0040_117721.jpg,124
./datasets/CUB_200_2011/CUB_200_2011/images/085.Horned_Lark/Horned_Lark_0108_74193.jpg,84
./datasets/CUB_200_2011/CUB_200_2011/images/110.Geococcyx/Geococcyx_0107_104534.jpg,109
./datasets/CUB_200_2011/CUB_200_2011/images/145.Elegant_Tern/Elegant_Tern_0052_150695.jpg,144
./datasets/CUB_200_2011/CUB_200_2011/images/023.Brandt_Cormorant/Brandt_Cormorant_0092_23061.jpg,22
./datasets/CUB_200_2011/CUB_200_2011/images/036.Northern_Flicker/Northern_Flicker_0094_28726.jpg,35
./datasets/CUB_200_2011/CUB_200_2011/images/047.American_Goldfinch/American_Goldfinch_0104_32540.jpg,46
./datasets/CUB_200_2011/CUB_200_2011/images/178.Swainson_Warbler/Swainson_Warbler_0024_794885.jpg,177
./datasets/CUB_200_2011/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0044_156548.jpg,152
./datasets/CUB_200_2011/CUB_200_2011/images/064.Ring_billed_Gull/Ring_Billed_Gull_0078_51494.jpg,63
./datasets/CUB_200_2011/CUB_200_2011/images/026.Bronzed_Cowbird/Bronzed_Cowbird_0025_796213.jpg,25
./datasets/CUB_200_2011/CUB_200_2011/images/017.Cardinal/Cardinal_0019_17368.jpg,16
./datasets/CUB_200_2011/CUB_200_2011/images/129.Song_Sparrow/Song_Sparrow_0046_121903.jpg,128
./datasets/CUB_200_2011/CUB_200_2011/images/072.Pomarine_Jaeger/Pomarine_Jaeger_0015_61429.jpg,71
./datasets/CUB_200_2011/CUB_200_2011/images/104.American_Pipit/American_Pipit_0035_100181.jpg,103
./datasets/CUB_200_2011/CUB_200_2011/images/186.Cedar_Waxwing/Cedar_Waxwing_0072_178058.jpg,185
./datasets/CUB_200_2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0079_796122.jpg,0
./datasets/CUB_200_2011/CUB_200_2011/images/108.White_necked_Raven/White_Necked_Raven_0029_797349.jpg,107
./datasets/CUB_200_2011/CUB_200_2011/images/001.Black_footed_Albatross/Black_Footed_Albatross_0090_796077.jpg,0
./datasets/CUB_200_2011/CUB_200_2011/images/060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0035_44576.jpg,59
./datasets/CUB_200_2011/CUB_200_2011/images/072.Pomarine_Jaeger/Pomarine_Jaeger_0027_795767.jpg,71
./datasets/CUB_200_2011/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0096_27688.jpg,34
./datasets/CUB_200_2011/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0007_797481.jpg,150
./datasets/CUB_200_2011/CUB_200_2011/images/110.Geococcyx/Geococcyx_0134_104196.jpg,109
./datasets/CUB_200_2011/CUB_200_2011/images/101.White_Pelican/White_Pelican_0015_96952.jpg,100
./datasets/CUB_200_2011/CUB_200_2011/images/106.Horned_Puffin/Horned_Puffin_0062_100693.jpg,105
./datasets/CUB_200_2011/CUB_200_2011/images/073.Blue_Jay/Blue_Jay_0051_63339.jpg,72
